Date,India,Japan,Korea,Taiwan,NASDAQ,SOX,SP500,DJI,USD,US10YY,oil,gold,SHI,SHE
2014/5/20,24376.88086,14075.25,2011.26001,8887.756836,4096.890137,578.5800171,1872.829956,16374.30957,80.04000092,2.514,106.325,1294.25,2008.119019,7151.100098
2014/5/21,24298.01953,14042.16992,2008.329956,8862.387695,4131.540039,581.8099976,1888.030029,16533.06055,80.09999847,2.534,107.525,1291.85,2024.95105,7204.569336
2014/5/22,24374.40039,14337.79004,2015.589966,8969.59668,4154.339844,584.2999878,1892.48999,16543.08008,80.25,2.554,107.41,1293.85,2021.285034,7183.599609
2014/5/23,24693.34961,14462.16992,2017.170044,9008.186523,4185.810059,589.9099731,1900.530029,16606.26953,80.38999939,2.536,107.645,1293.11,2034.56897,7240.838867
2014/5/27,24549.50977,14636.51953,1997.630005,9055.255859,4237.069824,597.0800171,1911.910034,16675.5,80.34999847,2.518,107.105,1263.7,2034.564941,7260.039063
2014/5/28,24556.08984,14670.9502,2017.060059,9121.675781,4225.080078,597.6599731,1909.780029,16633.17969,80.56999969,2.445,106.175,1258.5,2050.228027,7380.607422
2014/5/29,24234.15039,14681.71973,2012.26001,9108.96582,4247.950195,598.960022,1920.030029,16698.74023,80.48999786,2.47,106.805,1256.05,2040.594971,7341.478027
2014/6/3,24858.58984,15034.25,2008.560059,9123.425781,4234.080078,608.4299927,1924.23999,16722.33984,80.55000305,2.599,105.765,1244.65,2038.305054,7321.437988
2014/6/5,25019.50977,15079.37012,1995.47998,9140.685547,4296.22998,614.2999878,1940.459961,16836.10938,80.37000275,2.584,105.53,1253.6,2040.878052,7303.558105
2014/6/9,25580.21094,15124,1990.040039,9162.706055,4336.240234,618.4400024,1951.27002,16943.09961,80.65000153,2.608,107.325,1252.08,2030.501953,7227.15918
2014/6/10,25583.68945,14994.7998,2011.800049,9222.335938,4338,620.2600098,1950.790039,16945.91992,80.81999969,2.64,106.835,1260.8,2052.531982,7341.578125
2014/6/11,25473.89063,15069.48047,2014.670044,9229.765625,4331.930176,623.4799805,1943.890015,16843.88086,80.79000092,2.64,107.14,1260.74,2054.947998,7340.60791
2014/6/12,25576.21094,14973.53027,2011.650024,9204.616211,4297.629883,621.3499756,1930.109985,16734.18945,80.58000183,2.597,109.525,1273.36,2051.712891,7299.728027
2014/6/16,25190.48047,14933.29004,1993.589966,9202.895508,4321.100098,630.9299927,1937.780029,16781.00977,80.47000122,2.597,110.02,1271.6,2085.98291,7416.907227
2014/6/17,25521.18945,14975.96973,2001.550049,9240.56543,4337.22998,635.5,1941.98999,16808.49023,80.62999725,2.653,110.01,1271.5,2066.697998,7331.288086
2014/6/18,25246.25,15115.7998,1989.48999,9279.895508,4362.839844,633.2000122,1956.97998,16906.61914,80.58000183,2.59,110.155,1278.4,2055.519043,7297.317871
2014/6/19,25201.80078,15361.16016,1992.030029,9316.775391,4359.330078,633.9799805,1959.47998,16921.46094,80.31999969,2.621,110.84,1320.1,2023.734985,7180.239258
2014/6/20,25105.50977,15349.41992,1968.069946,9273.755859,4368.040039,635.4199829,1962.869995,16947.08008,80.37000275,2.608,111.015,1314.82,2026.67395,7195.609375
2014/6/23,25031.32031,15369.28027,1974.920044,9228.31543,4368.680176,633.1300049,1962.609985,16937.25977,80.26000214,2.626,110.085,1318.1,2024.36499,7192.789551
2014/6/24,25368.90039,15376.24023,1994.349976,9246.166016,4350.350098,628.5,1949.97998,16818.13086,80.33000183,2.577,110.2,1318.3,2033.93103,7240.769043
2014/6/25,25313.74023,15266.61035,1981.77002,9242.125977,4379.759766,630.8699951,1959.530029,16867.50977,80.22000122,2.561,110.125,1319.5,2025.501953,7217.569336
2014/6/26,25062.66992,15308.49023,1995.050049,9320.90625,4379.049805,628.2800293,1957.219971,16846.13086,80.23000336,2.532,109.27,1317.95,2038.677002,7291.797852
2014/6/27,25099.91992,15095,1988.51001,9306.795898,4397.930176,629.2700195,1960.959961,16851.83984,80.04000092,2.536,109.19,1315.35,2036.51001,7312.538086
2014/6/30,25413.7793,15162.09961,2002.209961,9393.036133,4408.180176,635.9299927,1960.22998,16826.59961,79.77999878,2.532,108.595,1327.5,2048.326904,7343.197754
2014/7/1,25516.34961,15326.2002,1999,9441.885742,4458.649902,644.710022,1973.319946,16956.07031,79.81999969,2.567,108.36,1325.75,2050.381104,7297.417969
2014/7/2,25841.21094,15369.96973,2015.280029,9484.924805,4457.72998,645.7800293,1974.619995,16976.24023,79.95999908,2.628,107.49,1327.45,2059.417969,7310.297852
2014/7/3,25823.75,15348.29004,2010.969971,9526.195313,4485.930176,650.5499878,1985.439941,17068.25977,80.20999908,2.641,106.975,1319.8,2063.229004,7335.458008
2014/7/7,26100.08008,15379.44043,2005.119995,9520.165039,4451.529785,646.0999756,1977.650024,17024.21094,80.22000122,2.614,106.6,1320.2,2059.927002,7321.437988
2014/7/8,25582.10938,15314.41016,2006.660034,9530.945313,4391.459961,642.6400146,1963.709961,16906.61914,80.18000031,2.559,105.905,1318.95,2064.020996,7358.247559
2014/7/9,25444.81055,15302.65039,2000.5,9489.945313,4419.029785,646.5599976,1972.829956,16985.60938,79.98999786,2.556,105.02,1326.7,2038.612061,7192.629395
2014/7/10,25372.75,15216.46973,2002.839966,9565.083984,4396.200195,643.4699707,1964.680054,16915.07031,80.12999725,2.538,105.12,1335.55,2038.342041,7159.549316
2014/7/11,25024.34961,15164.04004,1988.73999,9495.804688,4415.490234,643.8800049,1967.569946,16943.81055,80.19000244,2.516,103.42,1338.15,2046.96106,7206.889648
2014/7/15,25228.65039,15395.16016,2012.719971,9569.133789,4416.390137,644.4400024,1973.280029,17060.67969,80.38999939,2.552,102.24,1294.45,2070.356934,7304.328125
2014/7/16,25549.7207,15379.2998,2013.47998,9484.695313,4425.970215,651.7600098,1981.569946,17138.19922,80.55999756,2.53,103.485,1299.37,2067.275879,7261.828613
2014/7/17,25561.16016,15370.25977,2020.900024,9408.206055,4363.450195,635.3200073,1958.119995,16976.81055,80.51999664,2.442,105.03,1318.25,2055.591064,7194.659668
2014/7/18,25641.56055,15215.70996,2019.420044,9400.935547,4432.149902,643.4400024,1978.219971,17100.17969,80.51999664,2.482,104.99,1310.9,2059.066895,7259.369141
2014/7/22,26025.80078,15343.28027,2028.930054,9499.325195,4456.02002,649.3499756,1983.530029,17113.53906,80.77999878,2.466,105.435,1307.35,2075.480957,7372.567383
2014/7/23,26147.33008,15328.55957,2028.319946,9499.325195,4473.700195,634.4500122,1987.01001,17086.63086,80.80999756,2.469,106.275,1304.15,2078.489014,7375.227539
2014/7/24,26271.84961,15284.41992,2026.619995,9527.504883,4472.109863,629.1300049,1987.97998,17083.80078,80.87000275,2.502,105.125,1293.35,2105.062012,7503.315918
2014/7/25,26126.75,15457.87012,2033.849976,9439.255859,4449.560059,616.6500244,1978.339966,16960.57031,81.02999878,2.467,105.76,1308.05,2126.614014,7578.035156
2014/7/28,25991.23047,15529.40039,2048.810059,9420.145508,4444.910156,616,1978.910034,16982.58984,81.02999878,2.487,104.355,1304.25,2177.947998,7808.572754
2014/7/30,26087.41992,15646.23047,2082.610107,9446.985352,4462.899902,620.5999756,1970.069946,16880.35938,81.41999817,2.56,103.26,1295.05,2181.24292,7853.14209
2014/7/31,25894.9707,15620.76953,2076.120117,9315.81543,4369.77002,607.5499878,1930.670044,16563.30078,81.45999908,2.562,101.66,1282.35,2201.562012,7956.821289
2014/8/1,25480.83984,15523.11035,2073.100098,9266.475586,4352.640137,609.7600098,1925.150024,16493.36914,81.30000305,2.494,101.875,1294.1,2185.302979,7880.89209
2014/8/4,25723.16016,15474.5,2080.419922,9330.15625,4383.890137,612.289978,1938.98999,16569.2793,81.33000183,2.485,101.515,1288.35,2223.331055,8006.820313
2014/8/5,25908.00977,15320.30957,2066.26001,9141.40625,4352.839844,605.3099976,1920.209961,16429.4707,81.51999664,2.489,100.555,1288,2219.945068,8007.669922
2014/8/6,25665.26953,15159.79004,2060.72998,9143.935547,4355.049805,607.710022,1920.23999,16443.33984,81.44000244,2.469,100.565,1306.25,2217.465088,7995.410645
2014/8/7,25589.00977,15232.37012,2054.51001,9131.40625,4334.970215,599.3800049,1909.569946,16368.26953,81.51999664,2.409,100.96,1313.55,2187.668945,7872.862305
2014/8/8,25329.14063,14778.37012,2031.099976,9085.925781,4370.899902,606.2299805,1931.589966,16553.92969,81.38999939,2.422,100.95,1309.6,2194.425049,7885.241699
2014/8/11,25519.24023,15130.51953,2039.369995,9172.875977,4401.330078,612.0200195,1936.920044,16569.98047,81.47000122,2.429,101.14,1308.1,2224.654053,8009.650391
2014/8/12,25880.76953,15161.30957,2041.469971,9163.085938,4389.25,611.3200073,1933.75,16560.53906,81.5,2.449,99.88,1308.6,2221.594971,7966.800781
2014/8/14,26103.23047,15314.57031,2063.219971,9230.576172,4453,618.2600098,1955.180054,16713.58008,81.58999634,2.403,98.4,1313.24,2206.466064,7893.811035
2014/8/18,26390.96094,15322.59961,2053.129883,9141.275391,4508.310059,627.4699707,1971.73999,16838.74023,81.58000183,2.394,98.33,1297.46,2239.466064,8045.769531
2014/8/19,26420.66992,15449.79004,2071.139893,9243.746094,4527.509766,631.4699707,1981.599976,16919.58984,81.87999725,2.403,97.63,1295.5,2245.330078,8043.159668
2014/8/20,26314.28906,15454.4502,2072.780029,9288.015625,4526.47998,636.6199951,1986.51001,16979.13086,82.25,2.428,98.735,1292.15,2240.210938,8022.97998
2014/8/21,26360.10938,15586.2002,2044.209961,9253.345703,4532.100098,639.1099854,1992.369995,17039.49023,82.15000153,2.409,98.43,1277.25,2230.458008,8010.620117
2014/8/22,26419.55078,15539.19043,2056.699951,9380.06543,4538.549805,639.7199707,1988.400024,17001.2207,82.33999634,2.403,98.13,1281.23,2240.812012,8059.30957
2014/8/25,26437.01953,15613.25,2060.889893,9390.585938,4557.350098,637.25,1997.920044,17076.86914,82.55000305,2.384,97.845,1276.6,2229.273926,7934.721191
2014/8/26,26442.81055,15521.21973,2068.050049,9393.925781,4570.640137,637.5499878,2000.02002,17106.69922,82.65000153,2.398,97.88,1280.9,2207.105957,7813.892578
2014/8/27,26560.15039,15534.82031,2074.929932,9485.554688,4569.620117,638.5700073,2000.119995,17122.00977,82.43000031,2.361,97.885,1282.95,2209.465088,7840.981934
2014/8/28,26638.10938,15459.86035,2075.76001,9478.334961,4557.700195,640.4899902,1996.73999,17079.57031,82.48000336,2.338,98.175,1290,2195.818115,7743.453613
2014/9/2,27019.39063,15668.59961,2051.580078,9399.685547,4598.189941,642.5300293,2002.280029,17067.56055,82.98999786,2.423,96.6,1265.9,2266.045898,8043.219727
2014/9/3,27139.93945,15728.34961,2051.199951,9450.31543,4572.560059,644.0800171,2000.719971,17078.2793,82.87000275,2.398,98.71,1269.07,2288.626953,8115.779297
2014/9/4,27085.92969,15676.17969,2056.26001,9428.855469,4562.290039,645.7199707,1997.650024,17069.58008,83.81999969,2.453,98.005,1261.1,2306.862061,8176.478027
2014/9/5,27026.69922,15668.67969,2049.409912,9407.90625,4582.899902,651.2399902,2007.709961,17137.35938,83.76000214,2.459,96.85,1268.85,2326.431885,8214.438477
2014/9/11,26995.86914,15909.2002,2034.160034,9322.916016,4591.810059,648.1400146,1997.449951,17049,84.30000305,2.55,95.085,1240.75,2311.678955,8117.829102
2014/9/12,27061.03906,15948.29004,2041.859985,9223.145508,4567.600098,639.8900146,1985.540039,16987.50977,84.23999786,2.609,94.52,1228.63,2331.949951,8146.898926
2014/9/16,26492.50977,15911.53027,2042.920044,9133.366211,4552.759766,643.1199951,1998.97998,17131.9707,84.06999969,2.594,96.575,1235.2,2296.554932,7920.980957
2014/9/17,26631.28906,15888.66992,2062.610107,9195.135742,4562.189941,647.8300171,2001.569946,17156.84961,84.69999695,2.622,96.38,1223.25,2307.893066,7981.730469
2014/9/18,27112.21094,16067.57031,2047.73999,9236.996094,4593.430176,657.3599854,2011.359985,17265.99023,84.31999969,2.618,95.165,1225.45,2315.927979,8004.480469
2014/9/19,27090.41992,16321.16992,2053.820068,9240.416016,4579.790039,649.539978,2010.400024,17279.74023,84.80000305,2.578,95.04,1216.45,2329.450928,8047.159668
2014/9/22,27206.74023,16205.90039,2039.27002,9134.616211,4527.689941,641.3499756,1994.290039,17172.67969,84.66999817,2.566,93.925,1215.05,2289.865967,7895.78125
2014/9/24,26744.68945,16167.4502,2035.640015,9098.456055,4555.220215,647.5300293,1998.300049,17210.06055,85.05000305,2.566,94.665,1217.05,2343.574951,8100.129395
2014/9/25,26468.35938,16374.13965,2034.109985,9011.556641,4466.75,635.4199829,1965.98999,16945.80078,85.19999695,2.504,94.81,1222.62,2345.103027,8076.419434
2014/9/26,26626.32031,16229.86035,2031.640015,8989.787109,4512.189941,643.3400269,1982.849976,17113.15039,85.63999939,2.528,94.87,1219.51,2347.718018,8072.789551
2014/9/29,26597.10938,16310.63965,2026.599976,8960.726563,4505.850098,644.2299805,1977.800049,17071.2207,85.58999634,2.479,95.595,1215.95,2357.710938,8082.759766
2014/9/30,26630.50977,16173.51953,2020.089966,8966.886719,4493.390137,638.4799805,1972.290039,17042.90039,85.94000244,2.495,92.985,1209.24,2363.870117,8080.259766
2014/10/8,26246.78906,15595.98047,1965.25,8955.146484,4468.589844,619.9699707,1968.890015,16994.2207,85.30000305,2.318,89.18,1221.7,2382.793945,8183.558105
2014/10/14,26349.33008,14936.50977,1929.25,8768.357422,4227.169922,559.6699829,1877.699951,16315.19043,85.81999969,2.197,83.8,1232.75,2359.475098,8139.868652
2014/10/16,25999.33984,14738.37988,1918.829956,8633.658203,4217.390137,570.7299805,1862.76001,16117.24023,85,2.151,83.37,1239.1,2356.499023,8110.599121
2014/10/17,26108.5293,14532.50977,1900.660034,8512.847656,4258.439941,575.3300171,1886.76001,16380.41016,85.19000244,2.199,84.33,1238.19,2341.184082,8151.428711
2014/10/20,26429.84961,15111.23047,1930.060059,8663.107422,4316.069824,584.1500244,1904.01001,16399.66992,84.94999695,2.193,83.915,1246.6,2356.728027,8204.108398
2014/10/21,26575.65039,14804.28027,1915.280029,8654.607422,4419.47998,605.25,1941.280029,16614.81055,85.30999756,2.227,84.465,1249.3,2339.656982,8106.829102
2014/10/22,26787.23047,15195.76953,1936.969971,8748.797852,4382.850098,596.9299927,1927.109985,16461.32031,85.73999786,2.22,83.335,1241.03,2326.552979,8063.109863
2014/10/27,26752.90039,15388.71973,1931.969971,8627.748047,4485.930176,614.2299805,1961.630005,16817.93945,85.5,2.259,83.255,1225.4,2290.437012,7829.242188
2014/10/28,26880.82031,15329.91016,1925.680054,8773.517578,4564.290039,623.460022,1985.050049,17005.75,85.41000366,2.3,83.64,1228.4,2337.871094,7988.250488
2014/10/29,27098.16992,15553.91016,1961.170044,8903.646484,4549.22998,624.1900024,1982.300049,16974.31055,85.94999695,2.321,84.63,1211.8,2373.030029,8090.589844
2014/10/30,27346.33008,15658.2002,1958.930054,8888.037109,4566.140137,616.960022,1994.650024,17195.41992,86.15000153,2.308,83.535,1198.9,2391.075928,8090.459473
2014/10/31,27865.83008,16413.75977,1964.430054,8974.726563,4630.740234,640.8599854,2018.050049,17390.51953,86.87999725,2.335,82.92,1174.42,2420.177979,8225.518555
2014/11/5,27915.88086,16937.32031,1931.430054,8962.566406,4620.720215,649.039978,2023.569946,17484.5293,87.44000244,2.346,80.93,1141.4,2420.395996,8198.478516
2014/11/7,27868.63086,16880.38086,1939.869995,8912.586914,4632.529785,637.4799805,2031.920044,17573.92969,87.63999939,2.301,81.04,1176.65,2419.145996,8234.77832
2014/11/10,27874.73047,16780.5293,1958.22998,9049.947266,4651.620117,642.25,2038.26001,17613.74023,87.80999756,2.36,79.97,1150.6,2473.183105,8410.125
2014/11/11,27910.06055,17124.10938,1963,9034.106445,4660.560059,640.4299927,2039.680054,17614.90039,87.52999878,2.371,79.31,1164.8,2470.594971,8312.796875
2014/11/12,28008.90039,17197.05078,1967.27002,8918.916992,4675.140137,639.7600098,2038.25,17612.19922,87.81999969,2.373,78.73,1160.92,2494.275879,8410.195313
2014/11/14,28046.66016,17490.83008,1945.140015,8982.84668,4688.540039,645.5599976,2039.819946,17634.74023,87.52999878,2.319,77.045,1188.25,2479.185059,8326.806641
2014/11/17,28177.88086,16973.80078,1943.630005,8884.356445,4671,642.5499878,2041.319946,17647.75,87.93000031,2.34,76.925,1186.55,2475.120117,8283.707031
2014/11/18,28163.28906,17344.06055,1967.01001,8859.038086,4702.439941,654.7700195,2051.800049,17687.82031,87.58000183,2.317,76.24,1197.55,2457.529053,8196.498047
2014/11/19,28032.84961,17288.75,1966.869995,8963.207031,4675.709961,650.1799927,2048.719971,17685.73047,87.65000153,2.358,76.175,1183.3,2451.166992,8224.978516
2014/11/20,28067.56055,17300.85938,1958.040039,9078.835938,4701.870117,656.2700195,2052.75,17719,87.58999634,2.338,77.02,1193.75,2452.616943,8205.288086
2014/11/21,28334.63086,17357.50977,1964.839966,9091.496094,4712.970215,662.9500122,2063.5,17810.06055,88.30999756,2.312,78.115,1201.4,2487.111084,8332.206055
2014/11/25,28338.05078,17407.61914,1980.209961,9116.206055,4758.25,669.3599854,2067.030029,17814.93945,87.91999817,2.259,75.995,1201.19,2567.596924,8693.332031
2014/11/26,28386.18945,17383.58008,1980.839966,9122.355469,4787.319824,683.4799805,2072.830078,17827.75,87.61000061,2.245,75.725,1197.9,2604.886963,8763.682617
2014/11/28,28693.99023,17459.84961,1980.780029,9187.116211,4791.629883,685.7399902,2067.560059,17828.24023,88.36000061,2.173,72.375,1167.35,2682.918945,9002.129883
2014/12/1,28559.61914,17590.09961,1965.219971,9117.675781,4727.350098,676.6900024,2053.439941,17776.80078,87.94999695,2.236,70.48,1210.9,2680.73999,9095.657227
2014/12/2,28444.00977,17663.2207,1965.829956,9034.756836,4755.810059,681.3499756,2066.550049,17879.55078,88.65000153,2.294,68.92,1199.01,2763.316895,9366.844727
2014/12/3,28442.71094,17720.42969,1969.910034,9175.225586,4774.470215,695.2800293,2074.330078,17912.61914,88.95999908,2.282,68.745,1209.64,2779.736084,9643.811523
2014/12/4,28562.82031,17887.21094,1986.609985,9225.076172,4769.439941,696.1599731,2071.919922,17900.09961,88.69999695,2.236,67.915,1205.78,2900.362061,10029.71777
2014/12/5,28458.09961,17920.44922,1986.619995,9206.536133,4780.759766,703.1199951,2075.370117,17958.78906,89.33000183,2.307,66.54,1192.05,2938.781006,10067.16699
2014/12/8,28119.40039,17935.64063,1978.949951,9187.255859,4740.689941,693,2060.310059,17852.48047,89.04000092,2.259,64.57,1203.2,3021.523926,10554.45117
2014/12/9,27797.00977,17813.38086,1970.949951,9128.866211,4766.470215,692.8400269,2059.820068,17801.19922,88.69000244,2.213,65.14,1230.85,2859.918945,10116.37695
2014/12/10,27831.09961,17412.58008,1945.560059,9032.126953,4684.02002,679.9699707,2026.140015,17533.15039,88.26999664,2.173,62.39,1226.75,2940.876953,10545.40137
2014/12/11,27602.00977,17257.40039,1916.589966,9013.037109,4708.160156,683.1500244,2035.329956,17596.33984,88.66000366,2.169,61.62,1227.95,2925.74292,10478.7627
2014/12/12,27350.67969,17371.58008,1921.709961,9027.296875,4653.600098,671.3300171,2002.329956,17280.83008,88.36000061,2.083,59.81,1222.6,2938.173096,10462.19238
2014/12/16,26781.43945,16755.32031,1904.130005,8950.876953,4547.830078,661.2999878,1972.73999,17068.86914,88.12999725,2.061,58.04,1196.6,3021.518066,10668.50098
2014/12/17,26710.13086,16819.73047,1900.160034,8828.328125,4644.310059,675.5800171,2012.890015,17356.86914,89.12999725,2.136,58.495,1188.7,3061.02002,10786.59961
2014/12/18,27126.57031,17210.05078,1897.5,8878.59668,4748.399902,688.1199951,2061.22998,17778.15039,89.23999786,2.208,56.775,1198.4,3057.520996,10665.06055
2014/12/19,27371.83984,17621.40039,1929.97998,8999.486328,4765.379883,686.0900269,2070.649902,17804.80078,89.59999847,2.16,58.765,1195.95,3108.595947,10626.99121
